1321,Kanaiyya,Boy,Lord Krishna
1322,Kanak,Boy,Gold
1323,"Kanak, Kanaka",Girl,Gold
1324,Kanakapriya,Girl,One who loves gold
1325,Kanakpriya,Girl,Lover Of Gold
1326,Kanan,Boy,Forest
1327,Kanan,Girl,A Garden
1328,Kananbala,Girl,Daughter of forest
1329,Kanchan,Boy,Gold
1330,Kanchan,Girl,Gold
1331,Kanchi,Girl,A Waistband
1332,Kaneera,Girl,Grain
1333,Kangana,Boy,A bracelet
1334,Kanha,Boy,Lord Krishna
1335,Kanhai,Boy,Lord Krishna
1336,Kanhaiya,Boy,Lord Krishna
1337,Kanika,Girl,Tom
1338,Kanishk,Boy,Name Of A King
1339,Kanishka,Girl,Name Of A King
1340,Kanta,Girl,Beautiful
1341,Kanth,Boy,Loved
1342,Kanthamani,Boy,"Necklace Jewel,Lord Krishna"
1343,kanthi,Girl,Splendour
1344,Kanti,Girl,Lustre
1345,Kanupriya,Girl,Radha
1346,Kapaali,Boy,Lord Shiva
1347,Kapi,Boy,"Monkey, Sun"
1348,Kapidhwaj,Boy,One With Monkey Flag ( Arjun)
1349,Kapil,Boy,"White, Innoccent, Lord Shiva"
1350,Kapila,Girl,A Holy Cow
1351,Kapilashwa,Boy,One With A White Horse ( Lord Indra)
1352,Kapindra,Boy,"King Of Monkeys ( Hanuman, Sugreev )"
1353,Kapirath,Boy,One With Monkey Or Sun On His Chariot ( Lord Rama/Arjun)
1354,Karan,Boy,Instrument
1355,Kardama,Boy,Name of a sage
1356,Kareena,Girl,Flower
1357,Karishma,Girl,Miracle
1358,"Karna, Karan",Boy,"Eldest Brother Of Pandavas, Ear"
1359,Karnabhushan,Boy,"Ear Ring, Ear Ornament"
1360,Karnajeet,Boy,Conquerer Of Karna ( I.E. Arjun)
1361,Karnapriya,Boy,Something That Is Sweet To Our Ears
1362,Kartheek,Boy,A Hindu Calendar Month
1363,Karthika,Girl,Name of the Star
1364,Kartik,Boy,Name Of A Month From Indian Calendar
1365,Kartik,Boy,Hindu Boy
1366,Kartikey,Boy,Brother Of Lord Ganesha
1367,Kartikeya,Boy,"God Of War, One Born In Month Of Kartik Or Kritika Nakshatra"
1368,Kartikeya Subramanyam,Boy,"Skanda, Son Of Shiva And Parvati Hindu Boy"
1369,Kartyayani,Girl,Another name of parvathi
1370,Karun,Boy,Compassionate
1371,Karuna,Girl,Mercy
1372,Karunakar,Boy,Very Kind
1373,Karunanidhi,Boy,One Whose Heart Is Full Of Kindness
1374,Karunesh,Boy,Lord of Mercy
1375,Kashi,Girl,"Varanasi, The Holy City In India"
1376,Kashi Nath,Boy,Lord Shiva
1377,Kashika,Girl,The Shiny One
1378,Kashinath,Boy,"Lord Of Kashi ( Varanasi ) , Lord Shiva"
1379,Kashish,Girl,Attraction
1380,Kashmira,Girl,Girl From Kashmir
1381,Kashvi,Girl,Shining
1382,Kashyapi,Girl,Earth
1383,Kasturi,Girl,Musk
1384,Kataksha,Girl,Glance
1385,Kathit,Boy,Hindu Boy
1386,Katyayani,Girl,Goddess Parvati
1387,Kausalya,Girl,Lord Rama's mother
1388,Kaushal,Boy,"Clever, Skilled"
1389,Kaushalya,Girl,Mother Of Rama
1390,Kaushik,Boy,"Sentiment Of Love, Vishwamitra"
1391,kausthubh,Boy,one of vishnu's jewels
1392,Kausudhi,Girl,Moonlight
1393,Kauthuk,Boy,curiosity
1394,Kavana,Boy,Water
1395,Kaveri,Girl,River in India
1396,Kavi,Boy,"Wise Man, Poet"
1397,Kavika,Girl,Poetess
1398,Kavish,Boy,Lord of poets
1399,Kavita,Girl,A Poem
1400,Kayaan,Boy,The Name Of A Dynasty Of King Kaikobad
1401,Kaylor,Boy,
1402,Kedar,Boy,"Name Of A Peak In Himalaya, Flower Bed"
1403,Kedarnath,Boy,Lord Of Mount Kedar ( Lord Shiva)
1404,Keertan,Boy,Form of worship
1405,Keertana,Girl,Chaning of religious hymns
1406,keerthi,Girl,Fame
1407,Keerthinath,Boy,Famous Person
1408,Kekala,Girl,Dancer
1409,Kelsy,Girl,Mountain or spring
1410,Kerak,Boy,Ancient Hindu warrior
1411,Kerani,Girl,Sacred Bells
1412,Kesari,Girl,Saffron
1413,Kesav,Boy,Name of Lord Vishnu
1414,Keshav,Boy,"Having Curly Hair, Lord Krishna"
1415,Keshi,Girl,A Woman With Beautiful Hairs
1416,Keshika,Girl,A Woman With Beautiful Hairs
1417,Keshini,Girl,A Woman With Beautiful Hairs
1418,Ketak,Boy,Flower
1419,Ketaki,Girl,A Monsoon Flower
1420,Ketan,Boy,"Mark, Sign, Dwelling"
1421,Ketana,Girl,Home
1422,Ketubh,Boy,Cloud
1423,Keval,Boy,Only
1424,Keya,Girl,A Monsoon Flower
1425,Keyan,Boy,Heart
1426,Khagendra,Boy,"King Of Birds, Eagle ( Garuda)"
1427,Khagesh,Boy,God Of Birds (Garuda )
1428,Khairiya,Boy,"Charitable,good"
1429,Kharanshu,Boy,Sun
1430,Khemprakash,Boy,Welfare
1431,Khush,Boy,Happy
1432,Khushboo,Girl,Fragarance
1433,Khushi,Girl,Happiness
1434,Khushwant,Boy,One Full Of Happiness
1435,Khyati,Girl,Fame
1436,Kiaan,Boy,"Ancient, generations, king"
1437,Kiara,Girl,Dark haired
1438,Kiash,Boy,Kingshuk
1439,Kimaayra,Girl,Golden Moon
1440,Kimaya,Girl,Divine
1441,kinkini,Girl,ghunguroo
1442,Kinnar,Boy,A Demi God
1443,Kinshuk,Boy,Nice
1444,Kintan,Boy,Wearing A Crown Hindu Boy
1445,Kiran,Girl,Ray Of Light
1446,Kirit,Boy,"Crown, Tiara"
1447,Kiritmani,Boy,Jewel In The Crown
1448,Kirtan,Boy,Song Of Praise
1449,Kirti,Girl,Fame
1450,Kirtibhushan,Boy,One Adorned With Fame
1451,Kirtivallabh,Boy,Aspirant Of Fame
1452,Kishan,Boy,Lord Krishna
1453,Kishlaya,Boy,Lotus; Fresh Leave*
1454,Kishore,Boy,Teenager
1455,Kishori,Girl,Young
1456,Kisna,Boy,Lord Krishna
1457,Kiya,Girl,The cooing of a bird or melodious
1458,Kokila,Girl,The Cuckoo
1459,Komal,Girl,Delicate
1460,Kopal,Girl,A Newly Born Bud
1461,Kopal,Girl,A Rose Bud
1462,Koundinya,Boy,Sage
1463,Koyal,Girl,The Cuckoo
1464,Kranti,Girl,Revolution
1465,Kripa,Boy,Has A Twin Sister Kripi Hindu Boy
1466,Kripa,Girl,Mercy
1467,Kripanidhi,Boy,One With Heart Full Of Mercy
1468,Kripasagar,Boy,Ocean Of Mercy
1469,Krishav,Boy,Lord Krishna And Lord Shiv Combined
1470,Krishna,Boy,"Black, Dark, Lord Krishna"
1471,Krishna Das,Boy,Sevak of Lord Krishna
1472,Krishnamoorti,Boy,Idol Of Lord Krishna
1473,Krishnaveni,Girl,Black colour
1474,KrishnaVrinda,Girl,Trumpet flower
1475,Krithi,Girl,A work of art
1476,Krithik,Boy,One Of The Shiva's Son Muruga's Name
1477,kriti,Girl,direction
1478,Kritika,Girl,Well Starred
1479,Krittika,Girl,The 3rd Nakshatra
1480,Krunal,Boy,Hindu Boy
1481,Krupal,Boy,Ruler Of The World
1482,Kruthika,Girl,Name Of A Star
1483,Kshanika,Girl,Momentary
1484,Kshema,Girl,Prosperity
1485,Kshiraj,Boy,"Moon, Lotus, Conch -Shell"
1486,Kshithi,Girl,Earth
1487,Kshithiraj,Boy,King
1488,Kshitidhar,Boy,Mountain
1489,Kshitij,Boy,Horizon
1490,Kshitija,Girl,Straight forward person
1491,Kuchela,Boy,Friend of lord Krishna
1492,Kuldeep,Boy,Heir To The Family
1493,Kuldev,Boy,Family Diety
1494,Kulina,Girl,"ReWell born, of a good familyvolution"
1495,Kulvir,Boy,"Hero Of The Family,Brave Soul"
1496,Kumari,Girl,Unmarried
1497,Kumkum,Girl,Vermilion
1498,Kumud,Girl,A Lotus
1499,Kumudaksh,Boy,Lotus Eyed
1500,Kumudesh,Boy,Moon
1501,Kumudini,Girl,White Lotus
1502,Kunal,Boy,Hindu Boy
1503,Kundan,Boy,Purified Gold
1504,Kunjabehari,Boy,One Who Roams In Kunja (I.E Lord Krishna)
1505,Kuntal,Girl,Hair
1506,Kunti,Girl,The Mother Of The Pandavas
1507,Kunwar,Boy,A Prince
1508,Kusagra,Boy,A King
1509,Kush,Boy,Son Of Rama
1510,Kushad,Boy,Talented
1511,Kushagra,Boy,Sharp; Shrewd
1512,Kushal,Boy,Safe; Clever
1513,Kushali,Girl,Clever Girl
1514,Kushan,Boy,Hindu Boy
1515,Kushboo,Girl,Fragrance
1516,Kusum,Girl,A Flower
1517,Kusumakar,Boy,"Garden, Spring Season"
1518,Kusumita,Girl,Blossomed
1519,Kusumitha,Girl,Flowered
1520,Lailesh,Boy,
1521,Lajni,Girl,Shy
1522,Laksha,Girl,A White Rose
1523,Lakshaki,Girl,Goddess sita
1524,Lakshit,Boy,Targeted
1525,Lakshman,Boy,"Brother Of Lord Rama, Prosperous"
1526,"Lakshmi, Laxmi",Girl,"Goddess Of Wealth, Wife Of Lord Vishnu"
1527,Lakshmigopal,Boy,Lord vishnu
1528,Lakshmikant,Boy,"Husband Of Lakshmi ( Lord Vishnu), Or A Rich Person"
1529,Lakshminarayan,Boy,Lakshmi And Lord Vishnu Together
1530,Lakshminath,Boy,Lord Vishnu
1531,Lakshmipati,Boy,Husband Of Lakshmi ( Lord Vishnu)
1532,Lakshmiraman,Boy,Lord Vishnu
1533,Lakshmishree,Girl,Fortunate
1534,Lakshya,Boy,Target
1535,"Lalchand,",Boy,Red Moon
1536,Lalit,Boy,Beautiful
1537,"Lalita, Lalitha",Girl,Elegant
1538,Lalitaditya,Boy,A Beautiful Sun
1539,Lalitchandra,Boy,A Beautiful Moon
1540,Lalitesh,Boy,"God Of Beauty, Husband Of A Beautiful Wife"
1541,Lalitlochan,Boy,One With Beautiful Eyes
1542,Lalitmohan,Boy,Beautiful & Attractive
1543,Lana,Girl,Bouyant or Float
1544,Lata,Girl,A Creeper
1545,Lavani,Girl,Grace
1546,Lavanya,Girl,Grace
1547,Leela,Girl,Divine Play
1548,Leelawati,Girl,Goddess Durga; Playful
1549,Leena,Girl,Devoted
1550,Lekh,Boy,Document;
1551,Lekha,Girl,Writing
1552,Likesh,Boy,
1553,Likhitha,Girl,Writing
1554,Lily,Girl,A Flower
1555,Lipi,Girl,Script
1556,Lipika,Girl,Short Letter
1557,Lochan,Boy,Bright eyes
1558,Loganayaki,Girl,Goddess Parvati
1559,Lohit,Boy,"Red, Made Of Copper, Mars, Bramhaputra River"
1560,Lohitashwa,Boy,"One With Red Horse ( Lord Shiva ), Fire"
1561,Lohith,Boy,Beautiful; Lord Shiva
1562,Lokbhushan,Boy,Ornament Of The World
1563,Lokesh,Boy,"King Of World, Lord Bramha, Lord Indra"
1564,Loknath,Boy,"Lord Of All Worlds, King"
1565,Lokpradeep,Boy,Gautam Budha
1566,Lokprakash,Boy,Light Of The World
1567,Lola,Girl,Goddess Lakshmi
1568,Lopa,Girl,Wife Of A Sage
1569,Lopamudra,Girl,Wife of sage Agastya
1570,Lord Shiva,Boy,Lord Vishnu
1571,Lorena,Girl,Crowned with laurels
1572,Loukya,Girl,Worldly Wise
1573,Lukesh,Boy,King Of The Empire
1574,Luvya,Boy,Lovable
1575,Maan,Boy,Mind
1576,Maanika,Girl,Agemstone - Ruby
1577,Madan,Boy,"God Of Love, Cupid, Bee"
1578,Madangopal,Boy,Lovely Cowherd ( Lord Krishna )
1579,Madanmohan,Boy,Ovely & Attractive (Lord Krishna)
1580,Madesh,Boy,Lord Shiva
1581,Madhav,Boy,
1582,Madhav Krishna,Boy,
1583,Madhavi,Girl,A Flowering Creeper
1584,Madhu,Boy,"Honey, Nectar"
1585,Madhu,Girl,Honey
1586,Madhubala,Girl,A Girl As Sweet As Honey
1587,Madhughosh,Boy,Sweet Sounding
1588,Madhujit,Boy,Conqueror Of Madhu
1589,Madhukant,Boy,Moon
1590,Madhukar,Boy,"Lover, Honey Bee"
1591,Madhuksara,Girl,One Who Showers Honey
1592,Madhulata,Girl,Sweet Creeper
1593,Madhulika,Girl,Honey
1594,Madhumalati,Girl,Flowering Creeper
1595,Madhumati,Girl,River Ganga
1596,Madhumita,Girl,Sweet Girl
1597,Madhup,Boy,Honeybee
1598,Madhuparna,Girl,Tulsi leaf
1599,Madhur,Girl,Sweet
1600,Madhuri,Girl,Sweet Girl
1601,Madhurima,Girl,Charming
1602,Madhushri,Girl,Beauty Of Spring
1603,Madhusudhana,Boy,"Lord Krishna, One Who Killed Demon Madhu, Bee"
1604,Madhusudhana Krishna,Boy,
1605,Magana,Girl,Engrossed
1606,Mahabahu,Boy,One With Strong Arms ( Arjun )
1607,Mahabala,Boy,Strength
1608,Mahabali,Boy,"Strong, One With Great Strength"
1609,Mahaddev,Boy,Lord Shiva
1610,Mahadev,Boy,Most Powerful God
1611,Mahadevi,Girl,Goddess Durga
1612,Mahak,Girl,Fragrance
1613,Mahalakshmi,Girl,Goddess Lakshmi
1614,Mahamati,Boy,One With Big Brain ( Ganesh )
1615,Maharanth,Boy,Pollen Inside A Flower
1616,Mahasvin,Boy,Glorious
1617,Mahasweta,Girl,Goddess Saraswati
1618,Mahavir,Boy,Most Courageous Amongst Men
1619,Maheepati,Boy,The King
1620,Mahendra,Boy,"Lord Indra, Vishnu"
1621,Mahesh,Boy,Lord Shiva
1622,Maheshi,Girl,Goddess Parvati
1623,Maheshkumar,Boy,"Son Of Lord Shiva (Ganesh, Kartikey)"
1624,Maheshwar,Boy,Lord Shiva
1625,Mahi,Girl,The Earth
1626,Mahika,Girl,Dewdrops
1627,Mahima,Girl,Greatness
1628,Mahipal,Boy,King
1629,Mahipati,Boy,King
1630,Mahir,Boy,Expert; Proficient
1631,Mahish,Boy,Ceremoniously Crowned King
1632,Mahitha,Girl,Greatness
1633,Maina,Girl,A Singing Bird
1634,"Maithili, Mythili",Girl,Lord Ram's Wife - Sita
1635,Maitreya,Boy,Friend
1636,Maitreya,Boy,Disciple Of Sage Parasara
1637,Maitri,Girl,Friendship
1638,Makarand,Boy,"Honey, Nectar"
1639,Makshi,Girl,Honey Bee
1640,Mala,Girl,Necklace
1641,Malati,Girl,Fragrant Flower
1642,Malavika,Girl,Princess Of Malawa
1643,Malhar,Boy,A Raga Used In Indian Music
1644,Malini,Girl,Flourist
1645,Mallika,Girl,Queen
1646,Manali,Girl,A Bird
1647,Manana,Girl,Meditation
1648,"Manasa, Maanasa",Girl,Mind
1649,Manasi,Girl,Spiritual Adoration
1650,Manasi,Girl,A Lady
1651,Manavendra,Boy,King Amongst Men
1652,Mandakini,Girl,A River
1653,Mandeep,Boy,Lamp Of Mind
1654,Mandhatri,Boy,Prince
1655,Mandira,Girl,Home
1656,Mandodari,Girl,Ravan's Wife
1657,Maneet,Boy,One Who Wins Heart
1658,Manendra,Boy,King Of Mind
1659,Mangal,Boy,"Auspicious, Mars"
1660,Mangala,Girl,Auspicious
1661,Mangesh,Boy,Lord Shiva
1662,Mani,Boy,Gem
1663,Manibhushan,Boy,"An Ornament Of Jewels, Very Best Jewel"
1664,Manideepa,Girl,A lamp made of precious stones
1665,Manidhar,Boy,A Mythical Snake With Jewel In Its Hood
1666,Manik,Boy,Gem
1667,Manikandan,Boy,Lord Ayyappa's Childhood Name
1668,Manimala,Girl,A string of pearls
1669,Manindra,Boy,"Diamond, Lord Of Mind"
1670,Maniram,Boy,Jewel Of A Person
1671,Manish,Boy,"Intelligent, God Of Mind"
1672,Manisha,Girl,Goddess Of Mind
1673,Manishankar,Boy,Lord Shiva
1674,Manitha,Girl,Honoured
1675,Manivannan,Boy,Lord Ayyappa's Related Name
1676,Manjari,Girl,A Bunch
1677,Manjeet,Boy,Winner Of Mind
1678,Manjika,Girl,Sweet
1679,Manjira,Girl,Ornament
1680,Manju,Girl,Beautiful
1681,Manjughosh,Boy,Sweet Sounding Recitation
1682,Manjula,Girl,Melodious
1683,Manjunath,Boy,King Of Heart
1684,Manjusha,Girl,A Box
1685,Manjusri,Girl,Goddess Saraswati
1686,Manmayi,Girl,Mistrustful
1687,Manmohan,Boy,One Who Attacts Mind
1688,Manohar,Boy,"One Who Wins Over Mind, Attractive"
1689,Manoj,Boy,"Born Of Mind, Kamdev"
1690,Manoop,Boy,Son
1691,Manorama,Girl,Beautiful
1692,Manoranjan,Boy,One Who Pleases The Mind
1693,Manpal,Boy,
1694,Manprasad,Boy,Mentally Calm & Cool Person
1695,Mansukh,Boy,Pleasure Of Mind
1696,Manthan,Boy,Reflection Through Study
1697,Manu,Boy,Founder / Father Of Human Beings
1698,Manuraj,Boy,Kuber
1699,Manushri,Girl,Goddess Lakshmi
1700,Manvi,Girl,Humanly
1701,Manvik,Boy,Manvik
1702,Manvir,Boy,
1703,Manvit,Boy,
1704,Manyu,Boy,Mind
1705,Mareechi,Boy,"Ray Of Light, Also Name Of A Constallation"
1706,Markandeya,Boy,A Sage
1707,Martand,Boy,Sun
1708,Marudeva,Boy,Lord Of The Desert
1709,Maruti,Boy,"Hanuman, Bhimsen"
1710,Matanga,Boy,"Sage, Advisor To Devi Lalita"
1711,Matangi,Girl,Goddess Durga
1712,Matheysh,Boy,Lord Shiva
1713,Matsendra,Boy,King Of The Fishes
1714,Maulik,Boy,Precious
1715,Maushmi,Girl,Monsoon wind
1716,"Mausumi, Maushmi",Girl,Monsoon Wind
1717,Maya,Girl,Illusion
1718,Mayank,Boy,Moon
1719,Mayon,Boy,The Black God
1720,Mayur,Boy,Peacock
1721,Mayuri,Girl,A Peahen
1722,Medha,Girl,Intellegence
1723,Medhansh,Boy,One Who Born With Intelligence
1724,Meena,Girl,A Precious Stone
1725,Meenakshi,Girl,A Women With Fish Like Eyes
1726,Meera,Girl,A Devotee Of Lord Krishna
1727,Megha,Girl,A Cloud
1728,Meghdutt,Boy,Gift Of Clouds
1729,Meghna,Girl,A Cloud
1730,Meghnad,Boy,Thunder
1731,Meghraj,Boy,God Of Clouds (Lord Indra)
1732,Megraj,Boy,An Epither Of Indra
1733,Mehaan,Boy,
1734,Mehtab,Boy,Moon
1735,Mehul,Boy,Rain
1736,Mehul,Boy,A Derivative Of Mukul
1737,Menka,Girl,"A Celestial Dancer, A Heavenly Beauty"
1738,Mihir,Boy,Sun
1739,Mihirkiran,Boy,Sun Ray
1740,Mikesh,Boy,
1741,Mili,Girl,To Find
1742,Milind,Boy,"Honey Bee, Krishna"
1743,Mimansa,Boy,A Person Who Is Always Eager To Know
1744,"Minal, Meenal",Girl,Precious Gem
1745,Minati,Girl,Prayer
1746,Minaxi,Girl,One with fish shaped eyes; Goddess Parvati
1747,Minesh,Boy,
1748,Mini,Girl,Small
1749,Mira,Girl,Light; A red giant star; Name of a devotee of Krishna; Saintly woman
1750,Misal,Boy,Example
1751,"Misha,Meesha",Girl,
1752,Mishti,Girl,Sweetness
1753,Misri,Boy,Mixed Sweet
1754,"Mita, Meeta",Girl,A Friend
1755,Mitali,Boy,Friend
1756,Mitansh,Boy,
1757,Mitesh,Boy,One With Few Desires
1758,Mithil,Boy,Kingdom
1759,Mithilesh,Boy,Lord Of Mithila ( Sita's Father )
1760,Mithilesh,Girl,"The King Of Mithila, Janak, Father Of Sita"
1761,Mithran,Boy,Sun
1762,Mithun,Boy,Couple
1763,Mittul,Boy,Measured
1764,Mitul,Boy,"Limited, Friend"
1765,Mitul,Girl,Measured; Moderate
1766,Mohan,Boy,"Charming, Fascinating, Lord Krishna"
1767,Mohanish,Boy,"Attractive God, Krishna"
1768,Mohin,Boy,Attractive
1769,Mohini,Girl,Very Beautiful
1770,Mohisha,Girl,Intellect
1771,Mohit,Boy,Enchanted By Beauty
1772,Mohita,Girl,Attracted
1773,Mokshith,Boy,
1774,Mona,Girl,Just One
1775,Monica,Girl,A Wise Counsellor
1776,Monish,Boy,Lord Of Mind
1777,Morad,Boy,Prophet's Name
1778,Moti,Boy,Pearl
1779,Mranalini,Boy,A Collection Of Lotus
1780,Mridul,Boy,"Soft, calm"
1781,Mridula,Girl,Tenderness
1782,Mrigalochan,Boy,One With Eyes Like That Of A Deer
1783,Mriganayani,Girl,One With Deer- Like Beautiful Eyes
1784,Mrigank,Boy,Moon
1785,Mriganka,Girl,Lord Shiva
1786,Mrigankmouli,Boy,One With Moon In His Hair ( I.E. Lord Shiva )
1787,Mrigankshekhar,Boy,One With Moon On His Head (I.E.Lord Shiva)
1788,Mrigendra,Boy,Lord Of Deers (I.E.Lion)
1789,Mrigesh,Boy,Lion
1790,Mrinal,Boy,Lotus
1791,Mrinalini,Girl,Lotus
1792,Mrinank,Boy,Moon
1793,Mrinendra,Boy,Lion
1794,Mritul,Boy,Soft Eshwar Stuff
1795,Mrityunjay,Boy,One Who Has Conquered Death
1796,Mrityunjay,Girl,Lord Shiva
1797,Mrtyumjaya,Boy,Overcoming Death; Another Name Of Lord Shiva
1798,Mudit,Boy,Happy
1799,Mudita,Girl,Happy
1800,Mudra,Girl,Expression
1801,Mudrika,Girl,Ring
1802,Mugdha,Girl,Spellbound
1803,Mukesh,Boy,"Lord Of The Dumb, A Cloth Made Of Golden And Silver Threads, Kamdev"
1804,Mukta,Boy,Means A Pearl In Telugu
1805,Mukta,Girl,Pearl
1806,Muktanand,Boy,Happiness Of Freedom
1807,Mukti,Girl,Ultimate Freedom
1808,Mukul,Boy,"Bud, Body, Earth , Soul"
1809,Mukunda,Boy,"Freedom Giver, Mercury ( Element ), Jewel, Vishnu, Krishna"
1810,Muni,Boy,Village God
1811,Murali,Boy,A Flute
1812,Muralidhar,Boy,One Holding A Flute (I.E. Lord Krishna)
1813,Murari,Boy,Lord Krishna
1814,Murugan,Boy,Tamil God
1815,Muskaan,Girl,Smile
1816,Mythili,Girl,Godess Sita
1817,Naagdhar,Boy,One Who Wears Cobra ( Lord Shiva)
1818,Naagendra,Boy,Lord Of Serpents ( Vaasuki )
1819,Naagesh,Boy,God Of Serpents ( Sheshnaag )
1820,"Naagpal, Nagpa",Boy,Saviour Of Serpents ( The Cobras )
1821,Naagpati,Boy,King Of Serpents ( Vaasuki )
1822,Naagraj,Boy,"King Of Serpents, Sheshnaag"
1823,Naakesh,Boy,Moon
1824,Naayantara,Girl,Star Of Our Eyes
1825,Nabendu,Boy,
1826,Nabh,Boy,Sky
1827,Nabhaka,Boy,Belonging to the sky
1828,Nabhanyu,Boy,Eternal
1829,Nabhas,Boy,Sky
1830,Nabhi,Girl,Central
1831,Nabhoj,Boy,Born In Sky
1832,Nabhomani,Boy,Jewel Of The Sky ( Sun)
1833,Nabhya,Boy,Central
1834,Nachiketa,Boy,Fire
1835,Nachiketa,Boy,
1836,Nadeen,Boy,Ocean
1837,Nadeesh,Boy,God Of River (Ocean)
1838,Nadin,Boy,Lord of rivers
1839,Nagdhar,Boy,One Who Adornes Mountain (Lord Krishna)
1840,Nagendra,Boy,Lord Of Mountains ( Himalaya )
1841,Nagesh,Boy,God Of Mountain ( Himalaya )
1842,Nageshwaran,Boy,Lord Snake
1843,Nagi,Girl,saved
1844,Naimish,Boy,
1845,Naina,Girl,Eyes
1846,Naini,Girl,Relating To The Eyes
1847,Nainika,Girl,Pupil of the eye
1848,Naishadh,Boy,"The name of King Nala, a legendary king from the Mahabharata"
1849,Naishadha,Girl,Poetry
1850,Nakhraj,Boy,Moon
1851,Nakshatra,Girl,Pearl
1852,Nakul,Boy,"Mangoos, 4th Pandav"
1853,Nalika,Girl,Lotus
1854,Nalin,Boy,Lotus
1855,Nalinaksh,Boy,Lotus -Eyed
1856,Nalini,Girl,Mother Of The Vedas
1857,Nalinikant,Boy,"Husband Of Lotus, ( Sun)"
1858,Naman,Boy,"Bow, Salute"
1859,Namdev,Boy,"Poet, Saint"
1860,Nami,Boy,One of Lord Vishnu's name
1861,Namish,Boy,Lord Vishnu
1862,Namit,Boy,"Bowed Down, Modest"
1863,Namita,Girl,Devotee
1864,Namrata,Girl,Humility; Modesty
1865,Namya,Girl,Worthy Of Honour
1866,Nand,Boy,Happy
1867,Nanda,Boy,
1868,Nanda,Girl,Joyful
1869,Nandak,Boy,Pleasing
1870,Nandakishor,Boy,"Wiz-Kid, Lord Krishna"
1871,Nandakumar,Boy,Lord Krishna
1872,Nandan,Boy,"Friend , King, Son, One Who Brings Happiness"
1873,Nandapal,Boy,Lord Krishna
1874,Nandi,Boy,"One Who Pleases Others, The Divine Bull"
1875,Nandin,Boy,"The Delightful, Follower Of Shiva"
1876,Nandini,Girl,Delightful
1877,Nandish,Boy,Lord Shiva (Nandishwar)
1878,Nandita,Girl,Happy
1879,Naomi,Girl,Pleasantness
1880,Narayana,Boy,"Lord Vishnu, Refuge Of Man, God"
1881,Narayani,Girl,Goddess Lakshmi
1882,Narendra,Boy,"King Of Men, King"
1883,Narendranath,Boy,"King Of Kings, Emperor"
1884,Naresh,Boy,Lord Of Men
1885,Narhari,Boy,Man-Lion ( Nara Simha)
1886,Narinder,Boy,
1887,Narmad,Boy,Bringing Delight
1888,Narmada,Girl,"Mother Of The Vedas, A River In India"
1889,Narottam,Boy,"Best Amongst Men, Lord Vishnu"
1890,Narsi,Boy,"Poet, Saint"
1891,Narsimha,Boy,Half Lion & Half Man
1892,Nartan,Boy,Dance
1893,Nartana,Boy,Makes Others Dance Hindu Boy
1894,Nataraj,Boy,Lord Shiva*
1895,Natasha,Girl,
1896,Nateshwar,Boy,God Of Drama ( Lord Shiva)
1897,Natraj,Boy,"King Among Actors, Lord Shiva"
1898,Navaneesh,Boy,
1899,Navaneeta,Girl,Butter
1900,Navashen,Boy,The One Who Brings Hope
1901,"Naveen, Navin",Boy,New
1902,Naveena,Girl,New
1903,Navendu,Boy,New Moon ( The Moon A Night After Amavasya )
1904,Navinchandra,Boy,Same As Navendu
1905,Navneet,Boy,"Fresh Butter, Lord Krishna"
1906,Navneeth,Boy,
1907,Navrang,Boy,Beautiful
1908,Navratan,Boy,Nine Jewels
1909,Nawal,Boy,"New, Surprise"
1910,Nawalkishor,Boy,Lord Krishna
1911,Nayan,Boy,Eye
1912,Nayana,Girl,Eyes
1913,Neel,Boy,Blue
1914,Neela,Girl,Blue Colour
1915,Neelabh,Boy,"Object In The Sky ( Cloud, Moon)"
1916,Neelabja,Girl,Blue Lotus
1917,Neelakshi,Girl,Blue-Eyed
1918,Neelam,Boy,Emerald
1919,Neelam,Girl,Sapphire
1920,Neelamani,Boy,Blue Jewel
1921,Neelambar,Boy,"Blue-Cloth, Blue Sky"
1922,Neelambari,Girl,Blue Sky
1923,Neelambuj,Boy,Blue Lotus
1924,Neelanjana,Girl,Blue
1925,Neelgreev,Boy,Lord Shiva
1926,Neelkamal,Boy,Blue Lotus
1927,Neelkant,Boy,"A Jewel, Lord Vishnu"
1928,Neelkanth,Boy,"One With Blue Neck (E.G. The Bird Peacock, Lord Shiva)"
1929,Neelotpal,Boy,Blue Lotus
1930,Neer,Boy,
1931,Neera,Girl,Water
1932,Neeraj,Boy,"Born From Water (Lotus, Pearl)"
1933,Neeraja,Girl,"Lotus, Goddess Lakshmi"
1934,Neerav,Boy,Silent
1935,Neeru,Girl,Light
1936,Neeta,Girl,Upright
1937,Neeti,Girl,Good Behaviour
1938,Neha,Girl,Yearning
1939,Nehal,Boy,The One Who Is Gratified
1940,Nehal,Girl,Rainy
1941,Neji,Boy,Peacemaker
1942,Neshu,Boy,
1943,Netra,Girl,Eye
1944,Neysa,Girl,Pure
1945,Nibodh,Boy,Knowledge
1946,Nidhi,Girl,Treasure
1947,Nidhish,Boy,Lord Of Treasure (Kuber)
1948,Nihal,Boy,"Happy, Contented"
1949,Nihar,Boy,"Mist, Dew, Fog"
1950,Niharika,Girl,Dew Drops
1951,Nihira,Girl,
1952,Niketan,Boy,"House, Abode"
